5.139216980395219236e-01,-1.047984627514760847e+00,0.000000000000000000e+00
8.961163389624877684e-01,5.042223703758185183e-01,0.000000000000000000e+00
4.821853724331465196e-01,-9.815293973385411652e-01,0.000000000000000000e+00
7.908912535576543279e-01,5.235875840571785345e-01,1.000000000000000000e+00
-4.566276871830138862e-01,-6.584878604682554704e-01,1.000000000000000000e+00
9.414761390756278825e-01,6.058664371542576976e-01,0.000000000000000000e+00
-6.438604144572573906e-01,1.240966148491075283e-01,1.000000000000000000e+00
3.693072964467182251e-01,7.929874436323450793e-01,1.000000000000000000e+00
1.227049300105861884e-02,-7.597498578370032174e-01,1.000000000000000000e+00
4.782766782400915129e-01,-8.548105601020417055e-01,0.000000000000000000e+00
-1.794276708327207093e-01,1.019042284411970201e+00,0.000000000000000000e+00
-1.501073990585761186e-01,-8.562537483468088961e-01,0.000000000000000000e+00
3.908834074065390407e-01,-6.712636961806940361e-01,1.000000000000000000e+00
7.713980800887920708e-01,-2.068060308873904130e-01,1.000000000000000000e+00
6.490120722885064364e-01,4.998415583701615317e-01,1.000000000000000000e+00
-5.173152586956221155e-01,5.292015337675948228e-01,1.000000000000000000e+00
-4.771660904017061555e-01,6.621035599471557509e-01,1.000000000000000000e+00
-6.893523568160840886e-01,-5.095340725228758583e-01,1.000000000000000000e+00
4.398516356099486102e-01,9.254309180202480167e-01,0.000000000000000000e+00
7.927890925581483339e-01,-5.794878810177395145e-01,1.000000000000000000e+00
-8.917077867899347865e-01,-4.888255664603244344e-01,0.000000000000000000e+00
-3.591734469773965044e-01,9.929278581730500708e-01,0.000000000000000000e+00
-9.407311078993867426e-01,-2.763146664614909986e-01,0.000000000000000000e+00
5.811711841872214679e-01,-4.781528988285843607e-01,1.000000000000000000e+00
-5.945755154272978071e-01,-5.597257756673507112e-01,1.000000000000000000e+00
-9.151831927101390374e-01,2.238607354776021852e-01,0.000000000000000000e+00
9.754927802791053537e-01,-3.853594091658893994e-01,0.000000000000000000e+00
-1.811291565802365111e-01,9.996919735443482447e-01,0.000000000000000000e+00
-5.934159888985183207e-01,7.811882107780402373e-01,1.000000000000000000e+00
-2.932355632295186032e-01,8.955347815958045743e-01,0.000000000000000000e+00
5.530742620559899736e-01,-7.785153965919988650e-01,1.000000000000000000e+00
1.008194515179238193e+00,3.436919534406107646e-01,0.000000000000000000e+00
2.017866085534095744e-01,7.186685309578724201e-01,1.000000000000000000e+00
2.555756098698289680e-01,7.965209312302565792e-01,1.000000000000000000e+00
-7.979584174298054444e-01,5.033963310085979304e-01,1.000000000000000000e+00
-6.941245526063286597e-01,2.000801823868303408e-02,1.000000000000000000e+00
-2.654617337740244887e-01,-9.062404792863476555e-01,0.000000000000000000e+00
9.941707764949557768e-01,2.130598020125976100e-01,0.000000000000000000e+00
-6.016029072498249031e-01,4.072379657689837451e-01,1.000000000000000000e+00
-1.498327230608043625e-01,-9.014164535619388907e-01,0.000000000000000000e+00
3.219583292261404828e-01,-6.251894669458941678e-01,1.000000000000000000e+00
-6.420546268636289078e-01,-2.155645911404994175e-01,1.000000000000000000e+00
-1.822597331073664839e-01,9.081624203751677005e-01,0.000000000000000000e+00
-3.565648621352464631e-01,1.007789682540273901e+00,0.000000000000000000e+00
5.953661032186342572e-01,5.442759028913928265e-01,1.000000000000000000e+00
-5.548730655513284260e-02,1.038390350191640943e+00,0.000000000000000000e+00
-8.190564813492546836e-01,-2.162301449142885190e-01,1.000000000000000000e+00
-4.391978644878619109e-01,5.146246782459594771e-01,1.000000000000000000e+00
-9.159594949853147039e-01,7.756231965010955687e-01,0.000000000000000000e+00
-4.135092904381910683e-01,8.046374673352134632e-01,1.000000000000000000e+00
-8.567644500349784753e-01,6.672405386833279994e-01,0.000000000000000000e+00
9.647621152709527914e-01,1.612532272019398527e-01,0.000000000000000000e+00
-5.753480235220915784e-01,-6.294717533400852050e-01,1.000000000000000000e+00
-7.217778987475179653e-01,-1.638030849829259089e-02,1.000000000000000000e+00
6.446626132320492086e-01,-3.093296837324083781e-01,1.000000000000000000e+00
2.138848699616464066e-01,9.345808651174716264e-01,0.000000000000000000e+00
7.499730183449682119e-01,2.808242105882292061e-01,1.000000000000000000e+00
-7.994027751211887356e-01,4.343601387373735578e-01,1.000000000000000000e+00
-7.583676174221244404e-01,8.054842787559988171e-01,0.000000000000000000e+00
1.016626359231518784e+00,-1.247847507447339271e-01,0.000000000000000000e+00
-8.266556516005358901e-01,2.638087216856987993e-01,1.000000000000000000e+00
-7.678417267865378371e-01,-5.176736230150376372e-02,1.000000000000000000e+00
5.951467857004930639e-01,-1.325411583404250138e-01,1.000000000000000000e+00
3.157844137760644765e-01,-5.396847794812107413e-01,1.000000000000000000e+00
6.924599339626444916e-01,-2.081186724733592730e-01,1.000000000000000000e+00
-4.330230697712081356e-01,-6.019379342136534916e-01,1.000000000000000000e+00
7.953569720681769040e-01,-1.613647141611209146e-01,1.000000000000000000e+00
1.523479634305550390e-01,-7.268426090915868221e-01,1.000000000000000000e+00
1.094172919514205533e-01,-1.022893173421406843e+00,0.000000000000000000e+00
7.658775243488510354e-01,2.181468103305799766e-01,1.000000000000000000e+00
4.768864945588874305e-01,-4.224604994215312992e-01,1.000000000000000000e+00
7.669135166678390236e-01,-4.632802670212872731e-01,1.000000000000000000e+00
1.801674541507845562e-01,7.309579294631528557e-01,1.000000000000000000e+00
-2.332845540697317532e-02,7.067842630559483252e-01,1.000000000000000000e+00
3.631273478955632239e-01,-5.439808892578839039e-01,1.000000000000000000e+00
7.897591515618257452e-01,-3.009494351361181042e-01,1.000000000000000000e+00
7.772609111864897669e-01,-3.497922067291194814e-01,1.000000000000000000e+00
-7.618779268072668476e-01,-8.193728448688770705e-01,0.000000000000000000e+00
3.023721053388979119e-01,-8.368455747458103389e-01,1.000000000000000000e+00
1.040553366879657160e+00,-3.171784391003523718e-01,0.000000000000000000e+00
-7.812718277509919096e-01,3.143884769960230141e-01,1.000000000000000000e+00
-1.558044617009778088e-01,-7.819299801011359019e-01,1.000000000000000000e+00
-5.124100418670504142e-01,5.915437371337601835e-01,1.000000000000000000e+00
-2.462635955619023598e-01,-7.798353438597737108e-01,1.000000000000000000e+00
8.261375922121833026e-01,-8.489068178031656808e-01,0.000000000000000000e+00
-1.124821707816812566e+00,4.851330814596526153e-01,0.000000000000000000e+00
6.699432912188995060e-01,-5.565628048216321178e-01,1.000000000000000000e+00
2.944172211906386227e-01,-7.799294345271258200e-01,1.000000000000000000e+00
-6.448435384677524418e-01,-8.631007972741494561e-01,0.000000000000000000e+00
7.068603523886675122e-01,1.267629037962647309e-01,1.000000000000000000e+00
2.425296992278644925e-01,-8.404844368109642971e-01,1.000000000000000000e+00
1.145668533466504657e+00,-6.246796011552686878e-02,0.000000000000000000e+00
7.676779029810084642e-01,-5.250152098885627616e-01,1.000000000000000000e+00
9.810609074036615862e-01,3.028141357885417717e-01,0.000000000000000000e+00
-3.919335461180433189e-01,7.873999661003594497e-01,1.000000000000000000e+00
-6.382228615754689249e-01,3.827513084765069573e-01,1.000000000000000000e+00
-9.437583381513504899e-02,8.240616350734809581e-01,1.000000000000000000e+00
6.092961303220394420e-01,8.186476559259610042e-01,1.000000000000000000e+00
7.365793977438452877e-01,3.935071409518887120e-01,1.000000000000000000e+00
5.739916082285613230e-01,6.933064613275550236e-01,1.000000000000000000e+00
-6.356762824949544477e-01,-6.555787578365790402e-01,1.000000000000000000e+00
-8.834609628834839690e-01,9.436507936294286081e-02,0.000000000000000000e+00
6.853139638292100599e-01,2.257869392940538289e-02,1.000000000000000000e+00
-8.367251410190427174e-01,6.497378781680408499e-01,0.000000000000000000e+00
-2.462799511232323657e-01,7.684796857767561828e-01,1.000000000000000000e+00
6.347174324007998081e-01,2.029984873725430572e-01,1.000000000000000000e+00
1.382925286374965188e-02,8.901951549060681534e-01,0.000000000000000000e+00
2.734742233683929921e-02,-7.289702595031436472e-01,1.000000000000000000e+00
-6.876852677398084257e-01,5.128196729976797208e-01,1.000000000000000000e+00
-8.617390037568972705e-01,2.284522428870923716e-01,0.000000000000000000e+00
-5.252209673695722447e-01,-5.473449384522084404e-01,1.000000000000000000e+00
-7.793518152412584055e-01,1.224997347080235416e-01,1.000000000000000000e+00
7.172291535424811793e-01,5.066454023009890617e-03,1.000000000000000000e+00
7.148125356025584187e-01,-4.873526596170918435e-01,1.000000000000000000e+00
4.975047184683722284e-02,-8.888530177685710632e-01,0.000000000000000000e+00
-6.920655296167592674e-01,-6.740873060473049350e-01,1.000000000000000000e+00
1.452827859841426261e-01,1.105243098545155123e+00,0.000000000000000000e+00
2.905746023228755748e-01,7.877069450522217187e-01,1.000000000000000000e+00
-5.490782250752840321e-01,-4.798927005164155823e-01,1.000000000000000000e+00
1.194793658727008878e-01,-1.039453738312338782e+00,0.000000000000000000e+00
-5.179581487056159061e-02,1.052816549398318369e+00,0.000000000000000000e+00
4.549800872540954444e-02,8.992628990344553319e-01,0.000000000000000000e+00
-4.345805146961046472e-01,-8.843534186081102311e-01,0.000000000000000000e+00
-8.197480470965821109e-01,-6.383688196872764342e-01,1.000000000000000000e+00
-7.770902461687843044e-01,-2.971999929419949504e-02,1.000000000000000000e+00
1.067477247141676244e+00,-2.169930788481679029e-01,0.000000000000000000e+00
6.239894286866518591e-01,2.426472069230346251e-01,1.000000000000000000e+00
