,Dependents,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender_Male,Gender_nan,Married_Yes,Married_nan,Self_Employed_Yes,Self_Employed_nan,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban,Loan_Status_Y,TotalIncome
53,0.6666666666666666,0.9285206957531176,1.0777238007207541,0.75,1.0,True,False,True,False,False,False,False,False,True,False,0.6656933653306444
54,0.3333333333333333,1.5872571382501521,1.666682455209118,0.75,0.0,False,False,True,False,True,False,False,False,True,False,1.3856050078735918
55,0.6666666666666666,0.6295565105551028,0.8604993722457394,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.5452410864272162
56,0.0,0.5184060739151621,0.853920401147697,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.518632365898876
57,0.0,0.7430384643120955,1.0829869707650288,0.75,1.0,True,False,True,False,False,False,False,False,False,False,0.8015240765823416
58,0.3333333333333333,1.3132075535117946,1.2950456896547455,0.75,1.0,True,False,True,False,False,False,False,False,True,True,1.2943403103251054
59,0.6666666666666666,0.7415700352670291,1.1291490125281913,0.75,1.0,True,False,True,False,False,False,True,False,True,True,0.8848548803938073
60,0.0,0.5908287815176331,1.0009738191041937,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.8946471799451826
61,1.0,0.686527201949745,0.8735288725360733,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.3872465640872444
62,0.0,0.6113105196698698,1.2292324710851739,0.375,0.0,True,False,True,False,True,False,True,False,False,False,0.8652287497140553
63,0.3333333333333333,0.9721153040529321,1.056389658245763,0.75,0.0,True,False,True,False,False,False,False,False,False,False,0.7148499170054397
64,0.0,0.865637651033208,0.9779180428042678,0.75,0.0,False,False,False,False,False,False,False,True,False,False,0.5942882843260292
65,0.0,1.0685740798986547,1.5811341362712485,0.75,1.0,True,False,True,False,False,False,False,True,False,False,1.2936049711167763
66,0.0,0.7156009940522741,1.0345904299031785,0.375,0.0,True,False,False,False,False,False,True,False,True,False,0.7864370754814297
67,0.3333333333333333,1.5332580570954488,1.7400580948511646,0.75,1.0,True,False,True,False,False,False,False,False,True,True,1.3280682890001416
68,1.0,1.2185194433762911,1.0290655539712086,0.125,1.0,True,False,True,False,True,False,True,False,True,True,0.9880758968632238
69,0.0,0.8847797254070343,1.088222584818974,0.75,0.0,False,False,False,False,False,False,False,True,False,False,0.6160892860411369
70,0.0,0.7169406911462247,1.2604850145892783,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.891963842460743
71,0.6666666666666666,0.4645259290661497,0.8604993722457394,0.75,1.0,True,False,True,False,True,False,True,True,False,True,0.5234109246136025
72,0.0,0.7646504658717375,0.7496593908232877,0.625,1.0,True,False,False,False,False,False,False,True,False,True,0.4782667211610909
73,1.0,0.9471714443434892,0.8472978603872034,0.75,0.0,True,False,True,False,False,False,True,True,False,False,0.686757143682318
74,1.0,1.0128932133226787,1.3243364865758112,0.75,1.0,True,False,True,False,True,False,False,True,False,True,0.9813971465609155
75,0.0,0.8037637816469456,0.9602705259906897,1.0,1.0,True,False,False,False,False,False,False,False,True,False,0.5234109246136025
76,0.0,0.8037637816469456,1.277914649724562,0.75,1.0,True,False,False,False,False,False,False,False,True,False,1.1324517559213734
77,0.3333333333333333,0.2556845663399394,0.9423059710153908,0.75,1.0,True,False,True,False,True,False,False,False,True,False,0.5703180966896063
78,1.0,0.710055693335849,1.2950456896547455,0.625,0.0,True,False,True,False,False,False,False,True,False,False,0.9954814959354169
79,1.0,0.7376436498546778,1.056389658245763,0.75,1.0,True,False,True,False,True,False,True,True,False,True,0.7925261981823154
80,0.0,0.8183859293053909,0.9483300856187717,0.75,1.0,False,False,False,False,False,False,False,True,False,True,0.5402187786024859
81,0.3333333333333333,0.5706938731085771,1.1946269419076982,0.75,1.0,True,False,True,False,True,False,False,True,False,True,0.24997254646332956
82,0.6666666666666666,0.35129632339556244,1.238261877804568,0.75,1.0,False,False,True,False,False,False,False,False,True,False,0.4327291696117648
83,0.0,1.1003246178536221,1.603217052558998,0.75,1.0,True,False,True,False,False,False,False,True,False,False,1.1081521761543018
84,0.3333333333333333,0.8396299027393028,0.49204572911439437,0.5,1.0,True,False,True,False,False,False,False,False,True,True,0.564573624715457
85,0.0,0.5650606025783084,1.088222584818974,0.75,1.0,True,False,False,False,False,False,False,True,False,True,0.707826953870302
86,0.6666666666666666,0.7376436498546778,0.8735288725360733,0.75,1.0,True,False,True,False,False,False,True,True,False,True,0.7698778001132445
87,0.0,0.5908287815176331,0.9053786984231724,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.6659996088732132
88,0.0,1.3570358565437004,1.4149496168802667,0.75,1.0,True,False,False,False,False,False,False,False,True,True,1.1387695312609214
89,0.0,1.0649175530598194,1.2735856386349764,0.75,1.0,True,False,True,False,False,False,False,True,False,True,1.2553670397559953
90,0.0,0.6742027966926831,1.0617660152821433,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.8398200718597796
91,0.6666666666666666,1.128440048616983,1.3284517187209177,0.375,1.0,True,False,True,False,False,False,False,True,False,True,1.4152787051740061
92,0.6666666666666666,0.7277597047989075,0.7496593908232877,0.75,1.0,True,False,True,False,False,False,True,False,True,True,0.7361986777591847
93,0.0,0.8608667875673837,1.0123053851137436,0.75,1.0,True,False,False,False,False,False,False,True,False,True,0.5888456452362109
94,0.0,0.7836158703512488,0.22159196062279088,0.25,1.0,True,False,False,False,False,False,True,True,False,True,0.5001904126786052
95,0.0,1.1857617119224981,1.056389658245763,0.75,1.0,True,False,False,False,False,True,False,False,True,False,0.9521591081699977
96,0.0,0.5877866649021191,1.093430929926112,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.6913949198823126
97,0.0,0.48625896725310214,0.49204572911439437,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.37605678251285385
98,0.0,0.8688056283389141,0.9720700729218448,0.375,1.0,True,False,True,False,False,False,True,True,False,True,0.5979003228958555
99,0.0,0.439221928754784,1.0617660152821433,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.7653136346574306
100,0.6666666666666666,0.8830803693371042,1.0724327830863385,0.375,1.0,True,False,True,False,False,False,True,False,True,True,1.0368990788259476
101,0.0,0.9588017875590105,1.1636351885993605,0.75,1.0,True,False,False,False,False,False,False,True,False,True,1.1466583686566394
102,0.0,1.7276207539044168,1.056389658245763,0.75,1.0,True,False,True,False,False,False,False,False,True,True,1.5342691998988767
103,0.0,0.9333845842854701,1.056389658245763,0.75,1.0,True,False,True,False,False,False,False,True,False,True,1.1066752528089105
104,0.0,0.8138394336356873,1.2062956857420757,0.75,1.0,True,False,False,True,False,False,False,False,True,True,0.6586237542978645
105,0.3333333333333333,0.69048726222132,0.879980507817562,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.5803755925225292
106,0.6666666666666666,1.581422733959059,1.4699085011610242,0.75,1.0,True,False,True,False,False,False,False,False,True,True,1.4604861411301824
107,0.0,1.2418578423938051,1.0009738191041937,0.75,1.0,True,False,False,False,False,True,True,False,False,False,1.0135968460490263
108,0.6666666666666666,0.8114061573989838,1.4372969155722635,0.75,0.0,True,False,True,False,False,False,False,False,True,False,1.0208165105001916
109,1.0,0.5058776701602861,0.8406311690290141,1.0,1.0,True,False,True,False,False,False,True,True,False,True,0.3450980954627991
110,0.0,1.0190978618809499,1.088222584818974,0.75,1.0,True,False,False,False,False,False,False,False,True,True,0.7675291650406157
111,0.0,0.6691248659774593,1.1037669392567742,0.75,1.0,False,False,True,False,False,True,False,True,False,True,0.7600319934139614
112,0.0,0.7760728158072917,1.1684661158690262,0.75,0.0,True,False,True,False,False,False,True,False,False,False,1.0510617640824254
113,0.3333333333333333,1.2534727177878797,1.1946269419076982,0.75,1.0,False,False,False,False,True,False,False,True,False,True,1.0262773480126375
114,0.0,0.9856377251712852,0.989512375585187,0.75,1.0,True,False,False,False,False,True,False,True,False,True,0.7300428299672798
115,0.3333333333333333,1.7828942392428548,1.3160548657440891,0.375,1.0,True,False,True,False,False,False,False,False,False,True,1.5924880994228783
116,0.0,0.710055693335849,1.1780585155604657,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.7858940214681517
117,0.3333333333333333,0.5350039653241999,0.7785422649720736,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.4987436924118061
118,0.0,1.0497964172273746,1.2735856386349764,0.75,1.0,True,False,True,False,False,False,False,False,False,False,1.0535587092245138
119,0.0,1.5076319591928804,1.5843188523387683,0.75,1.0,False,False,False,False,False,False,False,False,True,True,1.3006907010868103
120,0.0,1.061603352239655,1.2950456896547455,0.75,1.0,True,False,True,False,False,False,False,False,False,True,1.1163828769073587
121,0.0,0.865637651033208,0.4334924203628202,0.75,1.0,False,False,False,False,False,False,False,True,False,True,0.5942882843260292
122,0.0,0.5194260658436594,1.093430929926112,0.75,0.0,False,False,False,False,False,False,False,True,False,True,1.3566366565727894
123,0.6666666666666666,0.6740281242031559,0.7496593908232877,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.3725726369582511
124,0.0,0.8847797254070343,1.3527936913898464,0.75,1.0,True,False,True,False,False,False,True,False,False,True,0.8968372948890493
125,0.0,0.7948248302396449,0.8339197344410275,0.75,1.0,False,False,False,False,False,False,False,False,False,True,0.5131175642858945
126,1.0,2.2090744926321206,1.886599724211702,0.75,1.0,False,True,True,False,False,False,False,False,False,True,2.0364672381909017
127,0.0,0.8212547218511838,1.056389658245763,0.75,1.0,True,False,False,False,False,False,False,False,False,True,0.7933352869902327
128,0.3333333333333333,1.5155697087633573,1.2062956857420757,0.375,0.0,True,False,True,False,True,False,False,False,True,False,1.5790624168101441
129,0.0,1.1094078480589074,1.303502399672969,0.75,1.0,True,False,True,False,False,False,False,False,False,False,1.1466583686566394
130,0.0,2.061871638508067,2.392241547491142,1.0,1.0,True,False,False,False,True,False,False,False,True,True,1.8839856064954186
131,0.0,0.4940272196288864,0.6970156573378656,0.75,1.0,True,False,False,False,False,False,False,False,True,True,0.5569195498431486
132,0.0,0.6313811620968346,0.6656405347701118,0.75,1.0,True,False,False,False,False,False,False,True,False,True,0.32225947406237654
133,0.0,0.7580872920004922,0.22159196062279088,0.25,1.0,True,False,True,False,True,False,False,True,False,True,0.47066458933757
134,0.0,0.9656112160837557,0.8927602344639609,0.75,1.0,True,False,False,False,False,False,False,True,False,True,0.7075332573301388
135,1.0,0.8414046573277452,1.6783274194059978,0.75,1.0,True,False,True,False,False,False,False,True,False,False,1.4040710482402998
136,0.0,0.92404125294331,0.7713993774596934,0.75,1.0,False,False,True,False,False,False,False,False,False,False,0.6606267594743007
137,0.6666666666666666,0.7348531030667926,0.799669811397949,0.75,1.0,True,False,True,False,True,False,False,False,True,True,0.956061440171552
138,0.0,1.8065875764180752,1.5287490011839577,0.75,0.0,True,False,False,False,False,False,False,True,False,False,1.6173924829680473
139,0.6666666666666666,0.8705293951953922,1.050984239678855,0.75,1.0,True,False,True,False,False,False,True,False,False,False,0.8100441134780961
140,0.6666666666666666,0.9846138561370661,1.3160548657440891,0.75,1.0,True,False,True,False,False,False,False,False,False,False,0.9908455981214161
141,0.0,1.0315150364236982,1.2427461902518968,0.75,1.0,True,False,False,False,False,False,False,False,True,True,0.781402537514712
142,0.0,1.2032012985656673,1.2735856386349764,0.375,1.0,True,False,False,False,True,False,False,True,False,True,0.9712946332504611
143,0.0,0.6277285235731791,1.0123053851137436,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.683302260227776
144,0.6666666666666666,1.6051097935589844,1.3243364865758112,0.375,1.0,True,False,True,False,False,False,False,False,True,True,1.4045832215123932
145,0.0,0.5580231382878993,0.879980507817562,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.956061440171552
146,0.6666666666666666,1.7990734167687434,0.6656405347701118,0.75,1.0,False,False,True,False,False,False,False,False,True,True,1.6094975098535498
147,0.3333333333333333,0.3891661899755088,0.28185115214098766,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.3738037220072965
148,0.0,1.4761757943610878,1.4699085011610242,0.75,1.0,False,False,False,False,False,False,False,False,False,False,1.3979044201498603
149,0.0,0.9610330524301136,1.0290655539712086,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.8179662542671696
150,0.0,1.1314297529809787,0.989512375585187,0.75,0.0,True,False,False,False,False,False,False,False,False,False,0.892330176378202
151,0.0,0.6053409095532893,1.1684661158690262,0.75,1.0,True,False,True,False,True,False,False,False,False,True,0.8984160668112318
152,0.0,1.4086224859428873,1.5354491937537773,0.75,1.0,True,False,False,False,False,False,False,False,True,False,1.1944438255020817
153,0.6666666666666666,0.5483640842836648,0.9602705259906897,0.75,1.0,True,False,True,False,False,False,True,False,False,False,0.22315845100206153
154,0.0,0.7246093125398235,0.49204572911439437,0.75,1.0,True,False,False,False,False,False,False,False,True,True,0.4317620983115999
155,1.0,2.6850280006511795,2.3187330794020276,0.375,0.0,True,False,True,False,False,False,False,True,False,True,2.524914784196584
156,0.3333333333333333,1.1003246178536221,1.2062956857420757,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.8579264604905908
157,0.3333333333333333,1.4393192317275743,1.3243364865758112,0.75,1.0,True,False,True,False,False,False,False,False,True,True,1.2274672643639852
158,0.0,0.6780378924766255,1.0009738191041937,0.75,1.0,True,False,False,False,False,True,False,False,False,True,0.7319078999100163
159,0.0,0.92404125294331,1.5715186775718066,0.75,1.0,True,False,True,False,False,False,False,True,False,True,1.2843260672713521
160,0.0,0.46193776844961265,0.867035343225525,0.75,1.0,True,False,True,False,False,False,True,True,False,True,0.3616317217102845
161,0.0,1.2995633841694847,1.6339414354900141,0.75,1.0,True,False,True,False,False,False,False,False,True,False,1.0764661591145839
162,0.3333333333333333,0.6968250703492181,1.0066556525716246,0.75,0.0,True,False,True,False,False,False,False,True,False,False,0.6271324903342831
163,0.6666666666666666,0.8657818679356787,1.1969716088669524,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.8079208999942737
164,0.0,1.4216929350859406,0.7047080029610213,0.375,1.0,True,False,True,False,False,False,False,False,True,True,1.2085143643617258
165,0.0,0.7971442993481839,1.303502399672969,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.9625696126023828
166,0.0,0.92404125294331,0.9543181274633944,0.75,1.0,False,False,True,False,False,False,False,False,False,False,0.6606267594743007
167,0.0,0.5791807598092396,1.050984239678855,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.8286926725561691
168,0.0,0.5396104224983624,0.608247736773459,1.0,0.0,True,False,False,False,False,False,False,True,False,False,0.21261374842015016
169,0.6666666666666666,1.3058052527675545,1.3765571858420322,0.75,1.0,True,False,True,False,False,False,False,True,False,True,1.0832473900297839
170,0.0,0.45260812820211466,0.8472978603872034,0.75,1.0,True,False,True,False,False,True,True,False,False,True,0.4945726748944679
171,1.0,2.9280330929819836,2.4607145579110674,0.625,1.0,False,True,True,False,False,False,False,False,True,True,2.7723046544807257
172,1.0,0.768154491118216,0.7496593908232877,0.375,1.0,True,False,True,False,False,False,True,False,False,False,0.48232221314742263
173,0.0,1.06645256339783,1.3243364865758112,0.75,1.0,True,False,True,False,False,False,False,True,False,True,1.3730769469409552
174,0.0,0.8909861068495716,0.7926767759069784,0.75,1.0,True,False,True,False,True,False,True,True,False,False,0.73434160069249
175,0.0,0.7641716915248964,0.9779180428042678,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.7873867109606298
176,0.6666666666666666,0.5004896144353287,0.886390786178481,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.5081101768837738
177,1.0,1.043538499217881,2.144161732361008,0.75,0.0,True,False,True,False,False,False,False,True,False,False,1.7194378764105671
178,0.3333333333333333,0.8037637816469456,0.9779180428042678,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.5234109246136025
179,0.0,0.5586114889618625,0.8927602344639609,1.0,0.0,True,False,False,False,False,False,True,False,True,False,0.5293960676836952
180,0.3333333333333333,1.14493753578477,1.2950456896547455,0.75,0.0,True,False,True,False,False,False,False,False,True,False,1.5342691998988767
181,0.0,0.4733186084884743,0.6414458061830548,0.75,1.0,True,False,False,False,False,False,False,False,False,False,0.9745610456385441
182,0.0,0.9263513504511388,0.6892636805335477,0.375,1.0,True,False,True,False,False,False,False,True,False,True,0.663240034855679
183,0.3333333333333333,2.5296899396784176,1.587493458179541,0.75,1.0,True,False,True,False,False,False,False,True,False,False,2.3661476668438133
184,0.0,0.7843983430046305,0.9301477665355813,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.5010935511459538
185,0.0,2.664904743936363,1.0009738191041937,0.75,1.0,True,False,True,False,True,False,False,True,False,True,2.6138434873502083
186,0.3333333333333333,0.5277509870191844,0.6332490389788762,0.625,0.0,True,False,True,False,True,False,False,False,False,False,0.19829745901824772
187,0.0,0.568366712163037,0.5651376131197305,0.75,1.0,True,False,True,False,False,False,False,False,False,True,0.6510376978689492
188,0.0,0.16518033767770782,1.2427461902518968,0.75,1.0,False,True,True,False,True,False,False,False,False,True,0.8541283866101154
189,0.0,1.422106397425412,1.3284517187209177,0.375,1.0,True,False,True,False,False,False,False,False,False,True,1.2089592339110693
190,0.0,0.9643053066588565,0.47290638890369696,0.75,1.0,True,False,False,False,False,False,True,False,False,True,0.7060634793694249
191,0.0,1.6217017350206793,1.2246870087134991,0.75,1.0,True,False,False,False,False,False,False,True,False,False,1.42220226743969
192,0.0,1.1040814528733132,1.2062956857420757,0.75,1.0,True,False,True,False,False,False,True,False,True,False,0.8620877476656283
193,0.0,0.8201987555439798,0.7123416278160924,0.75,1.0,True,False,False,False,False,False,False,True,False,True,0.5423000350446882
194,0.0,0.8692368486991972,1.0009738191041937,0.75,1.0,True,False,False,False,False,False,False,False,False,True,0.5983918642976337
195,0.3333333333333333,0.7029532706495751,1.2516549351410062,0.75,1.0,True,False,True,False,False,False,False,True,False,False,0.8203307097380538
196,0.0,1.336263067170262,1.3243364865758112,0.75,1.0,True,False,False,False,False,False,False,False,False,True,1.4281498674231834
197,0.0,0.4713951199706593,1.0009738191041937,0.75,1.0,False,False,False,False,False,False,True,False,True,True,0.6115729672229102
198,0.0,0.7511573690214006,0.9602705259906897,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.8868210264605095
199,0.0,1.5515836569759256,0.7642051018256663,0.75,1.0,True,False,False,False,True,False,False,False,True,False,1.3476173427959097
200,0.3333333333333333,0.609635165592225,0.8135108628098204,0.75,1.0,True,False,True,False,False,False,True,True,False,True,0.7371972156974361
201,0.6666666666666666,0.969258715731154,1.2337573656834635,0.75,0.0,True,False,False,False,False,False,False,True,False,True,0.7116371801322955
202,1.0,0.8402218376437489,0.9602705259906897,0.375,1.0,True,False,True,False,False,False,True,False,True,False,0.5652511602061228
203,0.3333333333333333,0.7646504658717375,1.0829869707650288,0.75,1.0,True,False,True,False,False,False,True,False,True,True,0.6606267594743007
204,0.6666666666666666,0.829064328262466,1.0235099841266069,0.75,1.0,True,False,True,False,False,False,True,True,False,True,0.5524703446427075
205,0.0,0.8999453604502755,1.0009738191041937,0.75,1.0,False,False,False,False,False,False,True,True,False,True,0.6333207761779557
206,0.0,0.722947216254253,0.7423064165180289,0.75,1.0,False,False,False,False,False,False,False,False,True,True,0.4298251455003096
207,0.0,0.8377036908531739,0.5383502971560806,0.75,1.0,True,False,False,False,False,False,True,False,False,True,0.9199048442164327
208,0.0,0.5868341024372546,0.5739095991925676,0.75,1.0,True,False,False,False,False,False,False,False,True,True,0.26928016227025586
209,0.0,0.7514807581421752,1.0400849492208193,0.75,1.0,True,False,False,False,False,False,False,True,False,False,0.46300422210995673
210,0.0,1.4761757943610878,1.4299031665473252,0.75,1.0,False,False,False,False,False,False,False,True,False,False,1.26701790288409
211,1.0,0.7534188997486346,1.045549443692898,0.75,0.0,True,False,True,False,False,False,False,True,False,False,0.6754469382907314
212,0.3333333333333333,1.285825224085414,1.522003613044426,0.75,1.0,True,False,True,False,True,False,False,False,True,True,1.0615279097223522
213,1.0,1.06586245362029,1.056389658245763,0.75,1.0,True,False,True,False,True,False,True,False,False,True,0.8196744771456813
214,0.0,0.711066219737631,1.093430929926112,0.75,1.0,True,False,True,False,False,False,False,False,True,True,0.8821451019843255
215,1.0,0.8189905699405452,0.879980507817562,0.75,1.0,True,False,True,False,False,False,True,True,False,True,0.6983856150679202
216,0.0,0.0,1.0829869707650288,0.75,1.0,True,False,True,False,False,False,False,False,False,False,0.14096292207858063
217,0.0,0.8002285796866275,1.0617660152821433,0.75,1.0,True,False,True,False,False,False,False,True,False,True,0.7929308244143594
218,0.6666666666666666,0.9792212771064915,0.6814511407967541,0.75,0.0,True,False,True,False,False,True,False,True,False,False,0.7228368899411424
219,0.6666666666666666,0.8823714511165738,1.0400849492208193,0.75,1.0,False,False,True,False,False,False,False,True,False,True,0.938729483160619
220,0.0,0.5364081781928507,0.5826053061601213,0.75,0.0,True,False,True,False,False,False,False,False,True,False,0.2087515747701573
